Data;Último;Abertura;Máxima;Mínima;Var%
2015-02-20;28,680;28,673;28,863;28,546;0,05%
2015-02-19;28,665;28,377;28,698;28,377;1,03%
2015-02-18;28,374;28,300;28,496;28,284;0,28%
2015-02-17;28,296;28,338;28,338;28,290;-0,18%
2015-02-16;28,346;28,346;28,346;28,346;0,00%
2015-02-13;28,346;28,213;28,591;28,160;0,48%
2015-02-12;28,210;28,693;28,787;28,154;-1,68%
2015-02-11;28,693;28,343;28,826;28,343;1,23%
2015-02-10;28,343;27,690;28,398;27,690;2,33%
2015-02-09;27,698;27,828;27,980;27,652;-0,46%
2015-02-06;27,825;27,456;27,852;27,430;1,36%
2015-02-05;27,451;27,421;27,623;27,223;0,12%
2015-02-04;27,418;26,942;27,483;26,917;1,76%
2015-02-03;26,945;27,266;27,279;26,875;-1,20%
2015-02-02;27,271;26,824;27,293;26,660;1,67%
2015-01-30;26,824;26,037;26,930;26,037;3,03%
2015-01-29;26,035;25,764;26,176;25,764;1,05%
2015-01-28;25,764;25,730;25,911;25,665;0,16%
2015-01-27;25,724;25,835;25,982;25,648;-0,43%
2015-01-26;25,835;25,787;26,085;25,787;0,15%
2015-01-23;25,797;25,747;25,995;25,713;0,20%
2015-01-22;25,745;26,010;26,015;25,499;-1,00%
2015-01-21;26,005;26,138;26,143;25,853;-0,51%
2015-01-20;26,138;26,516;26,527;26,078;-1,43%
2015-01-19;26,517;26,211;26,645;26,189;1,17%
2015-01-16;26,210;26,416;26,437;26,145;-0,80%
2015-01-15;26,422;26,171;26,457;25,953;1,01%
2015-01-14;26,159;26,425;26,536;26,025;-1,03%
2015-01-13;26,430;26,738;26,827;26,273;-1,14%
2015-01-12;26,734;26,301;26,745;26,301;1,65%
2015-01-09;26,301;26,622;26,738;26,263;-1,24%
2015-01-08;26,630;26,840;27,030;26,617;-0,76%
2015-01-07;26,835;27,002;27,090;26,737;-0,61%
2015-01-06;27,001;27,064;27,235;26,916;-0,23%
2015-01-05;27,064;26,936;27,309;26,936;0,46%
2015-01-02;26,941;26,580;27,087;26,580;1,38%
2015-01-01;26,575;26,575;26,575;26,575;0,00%
2014-12-31;26,575;26,575;26,575;26,575;0,00%
2014-12-30;26,575;27,024;27,047;26,406;-1,67%
2014-12-29;27,027;26,682;27,130;26,673;1,28%
2014-12-26;26,685;26,962;26,979;26,685;-1,01%
2014-12-25;26,957;26,957;26,957;26,957;0,01%
2014-12-24;26,955;26,942;26,960;26,942;0,03%
2014-12-23;26,946;26,651;27,100;26,526;1,13%
2014-12-22;26,645;26,598;26,666;26,440;0,18%
2014-12-19;26,598;26,628;26,695;26,398;-0,10%
2014-12-18;26,625;27,147;27,147;26,442;-1,95%
2014-12-17;27,154;27,391;27,502;26,664;-0,84%
2014-12-16;27,384;26,954;27,602;26,827;1,59%
2014-12-15;26,955;26,543;27,004;26,498;1,54%
2014-12-12;26,545;26,498;26,780;26,454;0,18%
2014-12-11;26,498;26,155;26,544;26,115;1,28%
2014-12-10;26,162;25,941;26,182;25,868;0,89%
2014-12-09;25,930;25,998;26,133;25,842;-0,28%
2014-12-08;26,004;25,899;26,185;25,884;0,42%
2014-12-05;25,895;25,910;26,098;25,728;-0,08%
2014-12-04;25,915;25,522;25,928;25,522;1,53%
2014-12-03;25,525;25,679;25,882;25,495;-0,61%
2014-12-02;25,682;25,602;25,807;25,568;0,32%
2014-12-01;25,600;25,662;25,816;25,441;-0,23%
2014-11-28;25,659;25,309;25,829;25,309;1,40%
2014-11-27;25,304;25,011;25,327;24,963;1,17%
2014-11-26;25,011;25,298;25,298;24,949;-1,15%
2014-11-25;25,303;25,463;25,528;25,177;-0,60%
2014-11-24;25,457;25,156;25,524;25,010;1,21%
2014-11-21;25,153;25,719;25,719;25,082;-2,25%
2014-11-20;25,731;25,728;25,731;25,723;0,04%
2014-11-19;25,720;25,825;25,995;25,647;-0,41%
2014-11-18;25,825;26,082;26,082;25,820;-0,98%
2014-11-17;26,081;26,009;26,193;25,806;0,24%
2014-11-14;26,018;26,013;26,301;25,933;0,50%
2014-11-13;25,889;25,659;26,093;25,606;0,87%
2014-11-12;25,665;25,573;25,697;25,351;0,35%
2014-11-11;25,575;25,530;25,720;25,530;0,18%
2014-11-10;25,528;25,587;25,587;25,314;-0,23%
2014-11-07;25,587;25,699;25,897;25,495;-0,43%
2014-11-06;25,697;25,041;25,748;25,039;2,59%
2014-11-05;25,049;24,971;25,297;24,971;0,32%
2014-11-04;24,970;24,953;25,338;24,922;0,02%
2014-11-03;24,966;24,783;25,090;24,535;0,74%
2014-10-31;24,783;24,042;24,789;23,979;3,11%
2014-10-30;24,036;24,612;24,612;23,930;-2,34%
2014-10-29;24,612;24,609;24,721;24,238;-0,00%
2014-10-28;24,613;25,225;25,225;24,598;-2,43%
2014-10-27;25,226;24,741;25,598;24,741;1,97%
2014-10-24;24,739;24,981;25,012;24,475;-1,00%
2014-10-23;24,988;24,873;25,192;24,873;0,46%
2014-10-22;24,873;24,814;24,943;24,662;0,26%
2014-10-21;24,809;24,653;25,013;24,623;0,64%
2014-10-20;24,652;24,359;24,688;24,359;1,22%
2014-10-17;24,356;24,733;24,733;24,229;-1,50%
2014-10-16;24,728;24,583;25,069;24,558;0,59%
2014-10-15;24,583;23,983;24,632;23,983;2,42%
2014-10-14;24,002;23,933;24,074;23,904;0,25%
2014-10-13;23,942;24,287;24,287;23,792;-1,45%
2014-10-10;24,295;23,988;24,308;23,986;1,31%
2014-10-09;23,982;23,771;24,052;23,558;0,90%
2014-10-08;23,769;23,956;24,316;23,719;-0,80%
2014-10-07;23,961;24,268;24,285;23,856;-1,14%
2014-10-06;24,238;24,576;24,576;23,712;-1,42%
2014-10-03;24,588;24,961;25,079;24,559;-1,46%
2014-10-02;24,952;24,809;24,979;24,695;0,55%
2014-10-01;24,815;24,443;24,891;24,398;1,44%
2014-09-30;24,462;24,474;24,633;24,436;-0,03%
2014-09-29;24,470;24,202;24,783;24,202;1,12%
2014-09-26;24,200;24,275;24,436;24,088;-0,34%
2014-09-25;24,283;23,833;24,335;23,828;1,88%
2014-09-24;23,836;24,123;24,182;23,809;-1,17%
2014-09-23;24,118;23,985;24,145;23,876;0,56%
2014-09-22;23,984;23,679;23,992;23,631;1,28%
2014-09-19;23,682;23,652;23,860;23,513;0,15%
2014-09-18;23,646;23,582;23,771;23,526;0,27%
2014-09-17;23,583;23,319;23,636;23,238;1,11%
2014-09-16;23,325;23,431;23,437;23,164;-0,44%
2014-09-15;23,427;23,395;23,508;23,285;0,15%
2014-09-12;23,392;22,977;23,468;22,976;1,79%
2014-09-11;22,980;22,897;22,995;22,817;0,42%
2014-09-10;22,885;22,840;23,013;22,840;0,07%
2014-09-09;22,868;22,683;22,927;22,683;0,84%
2014-09-08;22,677;22,440;22,740;22,398;1,21%
2014-09-05;22,405;22,428;22,508;22,310;-0,12%
2014-09-04;22,431;22,372;22,473;22,253;0,27%
2014-09-03;22,370;22,427;22,427;22,257;-0,29%
2014-09-02;22,435;22,462;22,573;22,380;-0,10%
2014-09-01;22,458;22,367;22,481;22,302;0,44%
2014-08-29;22,360;22,395;22,460;22,331;-0,25%
2014-08-28;22,415;22,469;22,603;22,368;-0,25%
2014-08-27;22,471;22,618;22,657;22,420;-0,65%
2014-08-26;22,618;22,881;22,896;22,607;-1,16%
2014-08-25;22,883;22,778;22,913;22,750;0,46%
2014-08-22;22,778;22,694;22,847;22,662;0,40%
2014-08-21;22,687;22,630;22,706;22,517;0,28%
2014-08-20;22,623;22,468;22,645;22,468;0,69%
2014-08-19;22,467;22,580;22,659;22,465;-0,48%
2014-08-18;22,576;22,592;22,642;22,496;-0,10%
2014-08-15;22,598;22,656;22,766;22,565;-0,30%
2014-08-14;22,666;22,807;22,821;22,640;-0,60%
2014-08-13;22,803;22,793;22,887;22,612;0,16%
2014-08-12;22,767;22,752;22,843;22,717;0,05%
2014-08-11;22,755;22,824;22,839;22,656;-0,25%
2014-08-08;22,812;22,961;23,081;22,803;-0,63%
2014-08-07;22,957;22,744;22,997;22,704;0,96%
2014-08-06;22,738;22,820;22,965;22,689;-0,35%
2014-08-05;22,818;22,593;22,869;22,570;1,04%
2014-08-04;22,584;22,599;22,660;22,475;0,04%
2014-08-01;22,574;22,628;22,849;22,502;-0,29%
2014-07-31;22,639;22,462;22,751;22,462;0,82%
2014-07-30;22,454;22,306;22,600;22,302;0,67%
2014-07-29;22,305;22,222;22,325;22,222;0,37%
2014-07-28;22,222;22,298;22,355;22,215;-0,31%
2014-07-25;22,290;22,231;22,333;22,185;0,28%
2014-07-24;22,228;22,191;22,237;22,128;0,21%
2014-07-23;22,182;22,123;22,235;22,117;0,23%
2014-07-22;22,130;22,210;22,252;22,062;-0,32%
2014-07-21;22,200;22,255;22,313;22,180;-0,25%
2014-07-18;22,255;22,590;22,592;22,240;-1,45%
2014-07-17;22,582;22,241;22,610;22,222;1,55%
2014-07-16;22,238;22,188;22,285;22,123;0,18%
2014-07-15;22,199;22,097;22,268;22,092;0,42%
2014-07-14;22,107;22,208;22,224;22,098;-0,45%
2014-07-11;22,208;22,195;22,269;22,178;0,07%
2014-07-10;22,192;22,090;22,267;22,090;0,31%
2014-07-09;22,123;22,123;22,123;22,123;0,00%
2014-07-08;22,123;22,252;22,287;22,075;-0,53%
2014-07-07;22,240;22,133;22,263;22,089;0,49%
2014-07-04;22,132;22,113;22,168;22,090;0,13%
2014-07-03;22,103;22,250;22,454;22,097;-0,67%
2014-07-02;22,252;22,022;22,266;22,008;1,06%
2014-07-01;22,018;22,148;22,205;21,990;-0,56%
2014-06-30;22,143;21,940;22,149;21,940;0,93%
2014-06-27;21,940;21,970;22,075;21,869;-0,13%
2014-06-26;21,969;22,081;22,135;21,925;-0,49%
2014-06-25;22,078;22,248;22,249;21,993;-0,78%
2014-06-24;22,252;22,185;22,277;22,140;0,32%
2014-06-23;22,180;22,298;22,350;22,158;-0,52%
2014-06-20;22,295;22,230;22,430;22,230;0,31%
2014-06-19;22,225;22,260;22,260;22,225;-0,25%
2014-06-18;22,280;22,627;22,627;22,270;-1,49%
2014-06-17;22,618;22,339;22,637;22,296;1,23%
2014-06-16;22,343;22,238;22,389;22,238;0,46%
2014-06-13;22,241;22,298;22,412;22,229;-0,26%
2014-06-12;22,300;22,332;22,341;22,295;-0,16%
2014-06-11;22,335;22,218;22,370;22,218;0,49%
2014-06-10;22,225;22,292;22,353;22,220;-0,23%
2014-06-09;22,277;22,452;22,464;22,228;-0,88%
2014-06-06;22,475;22,620;22,621;22,390;-0,63%
2014-06-05;22,617;22,777;22,810;22,581;-0,72%
2014-06-04;22,781;22,795;22,916;22,680;-0,11%
2014-06-03;22,805;22,780;22,834;22,565;0,16%
2014-06-02;22,769;22,409;22,778;22,409;1,61%
2014-05-30;22,408;22,245;22,468;22,219;0,70%
2014-05-29;22,252;22,317;22,357;22,161;-0,33%
2014-05-28;22,325;22,374;22,474;22,309;-0,24%
2014-05-27;22,378;22,246;22,450;22,222;0,63%
2014-05-26;22,239;22,218;22,271;22,163;0,02%
2014-05-23;22,235;22,155;22,266;22,119;0,37%
2014-05-22;22,153;22,069;22,205;21,998;0,35%
2014-05-21;22,075;22,145;22,171;22,055;-0,41%
2014-05-20;22,165;22,065;22,212;22,065;0,49%
2014-05-19;22,058;22,153;22,173;22,023;-0,40%
2014-05-16;22,146;22,189;22,212;22,069;-0,26%
2014-05-15;22,203;22,017;22,279;22,017;0,81%
2014-05-14;22,025;22,153;22,207;22,013;-0,57%
2014-05-13;22,151;22,149;22,195;22,043;0,03%
2014-05-12;22,145;22,182;22,215;22,090;0,08%
2014-05-09;22,128;22,170;22,242;22,095;-0,11%
2014-05-08;22,153;22,168;22,203;22,002;-0,06%
2014-05-07;22,166;22,291;22,350;22,140;-0,57%
2014-05-06;22,292;22,443;22,444;22,212;-0,62%
2014-05-05;22,431;22,296;22,490;22,199;1,04%
2014-05-02;22,200;22,316;22,442;22,128;-0,60%
2014-05-01;22,335;22,335;22,340;22,330;0,02%
2014-04-30;22,330;22,365;22,590;22,270;-0,13%
2014-04-29;22,359;22,222;22,363;22,054;0,55%
2014-04-28;22,237;22,426;22,460;22,203;-0,93%
2014-04-25;22,445;22,135;22,474;22,118;1,39%
2014-04-24;22,138;22,219;22,290;22,121;-0,33%
2014-04-23;22,212;22,384;22,490;22,208;-0,75%
2014-04-22;22,380;22,355;22,505;22,345;0,04%
2014-04-21;22,370;22,370;22,370;22,370;-0,01%
2014-04-18;22,372;22,372;22,414;22,342;-0,02%
2014-04-17;22,376;22,435;22,557;22,324;-0,27%
2014-04-16;22,436;22,329;22,462;22,238;0,48%
2014-04-15;22,329;22,140;22,405;22,120;0,85%
2014-04-14;22,140;22,180;22,231;22,063;-0,20%
2014-04-11;22,184;22,077;22,243;21,976;0,53%
2014-04-10;22,067;21,863;22,073;21,816;0,97%
2014-04-09;21,856;22,012;22,195;21,856;-0,71%
2014-04-08;22,012;22,188;22,191;21,927;-0,80%
2014-04-07;22,189;22,366;22,490;22,119;-0,76%
2014-04-04;22,360;22,792;22,792;22,348;-1,90%
2014-04-03;22,793;22,681;22,889;22,681;0,45%
2014-04-02;22,691;22,615;22,769;22,595;0,37%
2014-04-01;22,607;22,721;22,760;22,519;-0,50%
2014-03-31;22,721;22,636;22,756;22,491;0,46%
2014-03-28;22,618;22,592;22,711;22,484;0,11%
2014-03-27;22,593;23,030;23,093;22,574;-1,94%
2014-03-26;23,041;23,109;23,201;22,923;-0,32%
2014-03-25;23,114;23,233;23,319;22,986;-0,48%
2014-03-24;23,225;23,237;23,344;23,135;-0,09%
2014-03-21;23,246;23,284;23,329;23,156;-0,15%
2014-03-20;23,281;23,485;23,584;23,207;-0,84%
2014-03-19;23,478;23,348;23,538;23,249;0,58%
2014-03-18;23,342;23,488;23,598;23,327;-0,65%
2014-03-17;23,495;23,477;23,575;23,425;0,13%
2014-03-14;23,465;23,640;23,766;23,455;-0,74%
2014-03-13;23,641;23,550;23,677;23,371;0,49%
2014-03-12;23,525;23,632;23,739;23,525;-0,49%
2014-03-11;23,642;23,493;23,687;23,376;0,61%
2014-03-10;23,498;23,459;23,567;23,265;0,39%
2014-03-07;23,406;23,232;23,498;23,217;0,75%
2014-03-06;23,232;23,170;23,250;22,996;0,22%
2014-03-05;23,181;23,408;23,408;23,138;-0,99%
2014-03-04;23,412;23,427;23,439;23,412;-0,12%
2014-03-03;23,441;23,384;23,441;23,384;0,24%
2014-02-28;23,384;23,181;23,474;23,181;0,71%
2014-02-27;23,220;23,510;23,567;23,178;-1,18%
2014-02-26;23,497;23,416;23,571;23,336;0,37%
2014-02-25;23,411;23,405;23,449;23,277;0,08%
2014-02-24;23,392;23,468;23,535;23,270;-0,27%
2014-02-21;23,456;23,685;23,780;23,417;-1,05%
2014-02-20;23,704;23,971;23,971;23,628;-0,99%
2014-02-19;23,942;23,958;24,127;23,845;-0,05%
2014-02-18;23,955;23,883;24,016;23,835;0,23%
2014-02-17;23,900;23,861;23,936;23,786;0,04%
2014-02-14;23,891;23,941;23,994;23,788;-0,20%
2014-02-13;23,938;24,258;24,341;23,926;-1,31%
2014-02-12;24,255;24,000;24,271;23,973;1,04%
2014-02-11;24,005;24,093;24,181;23,955;-0,35%
2014-02-10;24,090;23,817;24,118;23,808;1,21%
2014-02-07;23,802;23,812;23,937;23,695;-0,10%
2014-02-06;23,825;23,986;24,137;23,774;-0,67%
2014-02-05;23,986;24,094;24,200;23,925;-0,29%
2014-02-04;24,055;24,305;24,380;24,047;-1,42%
2014-02-03;24,402;24,127;24,405;24,000;1,14%
2014-01-31;24,127;24,083;24,376;23,909;0,04%
2014-01-30;24,118;24,368;24,440;24,075;-0,96%
2014-01-29;24,352;24,223;24,506;24,223;0,37%
2014-01-28;24,263;24,233;24,300;24,035;0,20%
2014-01-27;24,215;24,010;24,294;23,905;0,97%
2014-01-24;23,982;23,998;24,328;23,938;0,10%
2014-01-23;23,959;23,720;24,057;23,678;0,96%
2014-01-22;23,731;23,605;23,773;23,538;0,66%
2014-01-21;23,575;23,430;23,681;23,408;0,57%
2014-01-20;23,442;23,422;23,442;23,273;0,07%
2014-01-17;23,426;23,613;23,659;23,392;-0,89%
2014-01-16;23,636;23,596;23,777;23,439;0,13%
2014-01-15;23,605;23,495;23,605;23,397;0,43%
2014-01-14;23,503;23,568;23,682;23,477;-0,40%
2014-01-13;23,598;23,607;23,627;23,382;0,06%
2014-01-10;23,584;23,901;23,972;23,565;-1,34%
2014-01-09;23,904;23,945;24,036;23,887;-0,26%
2014-01-08;23,967;23,720;24,002;23,677;1,02%
2014-01-07;23,725;23,803;23,803;23,550;-0,15%
2014-01-06;23,761;23,810;23,857;23,707;-0,02%
2014-01-03;23,765;23,792;23,891;23,680;-0,46%
2014-01-02;23,876;23,777;24,096;23,773;1,08%
2014-01-01;23,621;23,621;23,621;23,621;0,00%
2013-12-31;23,621;23,622;23,622;23,621;0,00%
2013-12-30;23,621;23,384;23,651;23,258;1,01%
2013-12-27;23,384;23,585;23,585;23,347;-0,57%
2013-12-26;23,518;23,575;23,651;23,460;-0,22%
2013-12-25;23,571;23,570;23,571;23,570;-0,01%
2013-12-24;23,573;23,573;23,575;23,572;0,01%
2013-12-23;23,571;23,876;23,876;23,567;-1,28%
2013-12-20;23,876;23,563;23,892;23,563;1,45%
2013-12-19;23,535;23,315;23,620;23,315;1,17%
2013-12-18;23,262;23,190;23,632;23,147;0,29%
2013-12-17;23,194;23,300;23,307;23,137;-0,36%
2013-12-16;23,278;23,318;23,353;23,087;-0,09%
2013-12-13;23,300;23,348;23,401;23,265;-0,12%
2013-12-12;23,327;23,416;23,518;23,247;-0,37%
2013-12-11;23,413;23,060;23,440;23,060;1,40%
2013-12-10;23,090;23,175;23,197;23,042;-0,46%
2013-12-09;23,197;23,310;23,321;23,148;-0,30%
2013-12-06;23,267;23,575;23,757;23,217;-1,46%
2013-12-05;23,612;23,906;23,960;23,522;-1,26%
2013-12-04;23,914;23,758;23,921;23,628;0,66%
2013-12-03;23,758;23,536;23,792;23,483;0,84%
2013-12-02;23,559;23,362;23,583;23,322;0,86%
2013-11-29;23,358;23,176;23,408;23,101;0,79%
2013-11-28;23,176;23,294;23,438;23,123;-0,53%
2013-11-27;23,300;22,948;23,317;22,940;1,45%
2013-11-26;22,967;22,837;23,079;22,837;0,57%
2013-11-25;22,837;22,812;22,962;22,767;0,22%
2013-11-22;22,788;23,056;23,175;22,763;-1,19%
2013-11-21;23,062;22,702;23,176;22,702;1,52%
2013-11-20;22,717;22,713;22,736;22,692;0,02%
2013-11-19;22,713;22,637;22,797;22,502;0,35%
2013-11-18;22,633;23,194;23,195;22,622;-2,40%
2013-11-15;23,190;23,141;23,190;23,122;0,23%
2013-11-14;23,137;23,342;23,394;23,127;-0,85%
2013-11-13;23,335;23,333;23,400;23,200;0,01%
2013-11-12;23,333;23,308;23,486;23,230;0,11%
2013-11-11;23,308;23,138;23,438;23,028;0,72%
2013-11-08;23,142;23,062;23,447;22,948;0,36%
2013-11-07;23,058;22,881;23,138;22,702;0,89%
2013-11-06;22,855;22,830;22,984;22,695;0,14%
2013-11-05;22,823;22,461;22,942;22,439;1,63%
2013-11-04;22,458;22,521;22,538;22,368;-0,48%
2013-11-01;22,567;22,349;22,631;22,349;0,74%
2013-10-31;22,401;21,845;22,417;21,845;2,57%
2013-10-30;21,840;21,845;21,975;21,800;-0,05%
2013-10-29;21,850;21,805;21,863;21,745;0,21%
2013-10-28;21,805;21,895;21,895;21,785;-0,33%
2013-10-25;21,877;22,037;22,043;21,801;-0,74%
2013-10-24;22,040;21,915;22,098;21,915;0,73%
2013-10-23;21,881;21,723;21,909;21,717;0,72%
2013-10-22;21,725;21,735;21,900;21,643;-0,05%
2013-10-21;21,735;21,689;21,828;21,663;0,21%
2013-10-18;21,689;21,527;21,791;21,464;0,76%
2013-10-17;21,525;21,797;21,818;21,505;-1,29%
2013-10-16;21,806;21,780;21,853;21,547;0,13%
2013-10-15;21,777;21,822;21,909;21,762;-0,18%
2013-10-14;21,816;21,789;21,942;21,633;0,35%
2013-10-11;21,740;21,806;21,885;21,725;-0,27%
2013-10-10;21,799;22,063;22,071;21,678;-1,25%
2013-10-09;22,075;22,119;22,150;22,002;-0,18%
2013-10-08;22,115;22,046;22,118;21,946;0,31%
2013-10-07;22,047;22,069;22,207;22,010;-0,33%
2013-10-04;22,120;22,078;22,132;21,981;0,23%
2013-10-03;22,070;21,910;22,142;21,910;0,71%
2013-10-02;21,914;22,159;22,244;21,913;-1,10%
2013-10-01;22,157;22,161;22,306;21,968;-0,02%
2013-09-30;22,162;22,567;22,601;22,097;-1,60%
2013-09-27;22,523;22,459;22,652;22,443;0,28%
2013-09-26;22,459;22,329;22,492;22,154;0,60%
2013-09-25;22,324;21,986;22,348;21,974;1,43%
2013-09-24;22,010;21,980;22,127;21,875;0,11%
2013-09-23;21,986;22,103;22,163;21,951;-0,52%
2013-09-20;22,102;22,026;22,217;21,905;0,35%
2013-09-19;22,026;21,840;22,164;21,795;0,74%
2013-09-18;21,865;22,555;22,594;21,835;-3,08%
2013-09-17;22,560;22,840;22,858;22,525;-1,24%
2013-09-16;22,843;22,494;22,853;22,473;0,18%
2013-09-13;22,803;22,747;22,879;22,685;0,22%
2013-09-12;22,752;22,767;22,899;22,692;-0,09%
2013-09-11;22,772;22,843;23,083;22,656;-0,28%
2013-09-10;22,836;22,759;22,942;22,593;0,32%
2013-09-09;22,763;22,982;23,074;22,713;-1,31%
2013-09-06;23,066;23,241;23,249;22,800;-0,79%
2013-09-05;23,249;23,597;23,750;23,150;-1,51%
2013-09-04;23,605;23,582;23,659;23,413;0,08%
2013-09-03;23,585;23,777;24,038;23,523;-0,82%
2013-09-02;23,780;23,827;23,860;23,546;-0,34%
2013-08-30;23,862;23,594;23,969;23,468;1,12%
2013-08-29;23,598;23,468;23,824;23,342;0,67%
2013-08-28;23,442;23,707;23,918;23,212;-1,17%
2013-08-27;23,720;23,796;24,186;23,613;-0,30%
2013-08-26;23,792;23,487;23,965;23,483;1,30%
2013-08-23;23,486;24,329;24,362;23,460;-3,54%
2013-08-22;24,348;24,529;24,554;24,173;-0,72%
2013-08-21;24,524;23,936;24,554;23,920;2,46%
2013-08-20;23,936;24,125;24,127;23,829;-0,80%
2013-08-19;24,129;23,929;24,283;23,842;0,85%
2013-08-16;23,925;23,399;23,981;23,392;2,21%
2013-08-15;23,407;23,248;23,515;23,136;0,70%
2013-08-14;23,244;23,139;23,275;23,033;0,46%
2013-08-13;23,138;22,875;23,167;22,857;1,16%
2013-08-12;22,873;22,690;22,906;22,633;0,69%
2013-08-09;22,717;22,843;22,844;22,633;-0,56%
2013-08-08;22,844;23,147;23,149;22,740;-1,28%
2013-08-07;23,140;22,988;23,163;22,924;0,65%
2013-08-06;22,991;23,056;23,088;22,871;-0,29%
2013-08-05;23,058;22,886;23,068;22,853;0,80%
2013-08-02;22,876;23,043;23,138;22,768;-0,73%
2013-08-01;23,045;22,771;23,064;22,698;1,20%
2013-07-31;22,771;22,822;23,030;22,744;-0,27%
2013-07-30;22,832;22,698;22,840;22,647;0,64%
2013-07-29;22,687;22,519;22,706;22,519;0,53%
2013-07-26;22,568;22,428;22,577;22,397;0,62%
2013-07-25;22,428;22,500;22,647;22,346;-0,38%
2013-07-24;22,513;22,137;22,585;22,134;1,71%
2013-07-23;22,134;22,332;22,410;22,109;-0,87%
2013-07-22;22,328;22,467;22,494;22,292;-0,62%
2013-07-19;22,467;22,244;22,487;22,153;0,88%
2013-07-18;22,271;22,260;22,431;22,154;0,06%
2013-07-17;22,257;22,521;22,646;22,207;-1,22%
2013-07-16;22,531;22,193;22,587;22,063;1,52%
2013-07-15;22,193;22,698;22,730;22,188;-2,12%
2013-07-12;22,673;22,546;22,714;22,531;0,60%
2013-07-11;22,538;22,641;22,727;22,491;-0,46%
2013-07-10;22,643;22,544;22,809;22,544;0,32%
2013-07-09;22,571;22,650;22,659;22,571;-0,31%
2013-07-08;22,642;22,524;22,648;22,443;0,52%
2013-07-05;22,525;22,485;22,707;22,440;0,20%
2013-07-04;22,480;22,681;22,728;22,475;-0,89%
2013-07-03;22,681;22,540;22,717;22,506;0,60%
2013-07-02;22,546;22,283;22,551;22,264;1,18%
2013-07-01;22,283;22,288;22,369;22,163;-0,17%
2013-06-28;22,321;21,983;22,341;21,983;1,51%
2013-06-27;21,989;21,867;21,989;21,747;0,54%
2013-06-26;21,870;22,139;22,142;21,840;-1,22%
2013-06-25;22,139;22,252;22,313;22,039;-0,54%
2013-06-24;22,260;22,450;22,645;22,142;-0,71%
2013-06-21;22,420;22,588;22,752;22,346;-0,73%
2013-06-20;22,586;22,244;22,775;22,227;1,51%
2013-06-19;22,250;21,822;22,359;21,671;2,02%
2013-06-18;21,810;21,710;21,864;21,601;0,48%
2013-06-17;21,705;21,490;21,781;21,433;0,82%
2013-06-14;21,528;21,221;21,543;21,202;1,46%
2013-06-13;21,218;21,555;21,559;21,171;-1,59%
2013-06-12;21,560;21,325;21,586;21,238;1,11%
2013-06-11;21,323;21,461;21,663;21,270;-0,67%
2013-06-10;21,466;21,376;21,601;21,338;0,68%
2013-06-07;21,321;21,303;21,542;21,249;0,08%
2013-06-06;21,304;21,265;21,322;21,136;0,08%
2013-06-05;21,288;21,254;21,494;20,842;0,14%
2013-06-04;21,258;21,248;21,503;21,109;0,07%
2013-06-03;21,243;21,435;21,435;21,236;-0,84%
2013-05-31;21,423;21,218;21,507;21,165;1,52%
2013-05-30;21,103;21,097;21,103;21,097;-0,01%
2013-05-29;21,106;20,754;21,153;20,693;1,68%
2013-05-28;20,757;20,568;20,768;20,516;1,03%
2013-05-27;20,545;20,514;20,575;20,471;0,13%
2013-05-24;20,518;20,447;20,563;20,430;0,37%
2013-05-23;20,442;20,491;20,560;20,417;-0,23%
2013-05-22;20,490;20,399;20,515;20,308;0,38%
2013-05-21;20,413;20,400;20,469;20,316;0,07%
2013-05-20;20,398;20,360;20,413;20,267;0,22%
2013-05-17;20,353;20,267;20,417;20,257;0,42%
2013-05-16;20,268;20,221;20,378;20,212;0,19%
2013-05-15;20,229;20,215;20,339;20,152;0,12%
2013-05-14;20,204;20,084;20,214;20,025;0,65%
2013-05-13;20,074;20,172;20,239;20,062;-0,63%
2013-05-10;20,201;20,113;20,294;20,113;0,32%
2013-05-09;20,137;20,059;20,171;19,948;0,41%
2013-05-08;20,055;20,090;20,095;19,983;-0,12%
2013-05-07;20,079;20,084;20,149;20,014;-0,08%
2013-05-06;20,096;20,105;20,173;20,083;0,02%
2013-05-03;20,091;20,096;20,145;20,046;-0,03%
2013-05-02;20,097;20,046;20,162;19,992;0,41%
2013-05-01;20,015;20,015;20,080;20,008;-0,01%
2013-04-30;20,017;20,086;20,127;19,962;-0,32%
2013-04-29;20,082;20,002;20,097;19,908;0,47%
2013-04-26;19,988;20,015;20,042;19,953;-0,14%
2013-04-25;20,017;20,112;20,141;20,013;-0,46%
2013-04-24;20,109;20,250;20,262;20,085;-0,69%
2013-04-23;20,248;20,203;20,298;20,103;0,17%
